zip,dollars,timestamp,date,city,state,latitude,longitude
19709,50,"",2014-07-03,Middletown,DE,39.4815,-75.6832
02139,100,"",2014-07-03,Cambridge,MA,42.3647,-71.1042
95403,50,"",2014-07-03,Santa Rosa,CA,38.4822,-122.7473
"",100,"",2014-07-03,Pitt Meadows,BC,,
78731,25,"",2014-07-03,Austin,TX,30.3471,-97.7609
11205,50,"",2014-07-03,Brooklyn,NY,40.6924,-73.9666
98506,50,"",2014-07-03,Olympia,WA,47.1042,-122.87
89081,10,"",2014-07-03,North Las Vegas,NV,36.2583,-115.1068
94107,1,"",2014-07-03,San Francisco,CA,37.7621,-122.3971
97008,10,"",2014-07-03,Beaverton,OR,45.456,-122.7996
02143,25,"",2014-07-03,Somerville,MA,42.3829,-71.1028
01581,25,"",2014-07-03,Westborough,MA,42.2679,-71.6176
19958,100,"",2014-07-03,Lewes,DE,38.7381,-75.1747
"",10,"",2014-07-03,montreal, ,,
94402,100,"",2014-07-03,San Mateo,CA,37.5507,-122.3276
33565,10,"",2014-07-03,Plant City,FL,28.0699,-82.1576
94040,10,"",2014-07-03,Mountain View,CA,37.3855,-122.088
98119,50,"",2014-07-03,Seattle,WA,47.6379,-122.3643
94611,250,"",2014-07-03,Oakland,CA,37.8471,-122.2223
43606,25,"",2014-07-03,Toledo,OH,41.6712,-83.606
06040,100,"",2014-07-03,Manchester,CT,41.7777,-72.5244
30308,10,"",2014-07-03,Atlanta,GA,33.7718,-84.3757
22181,100,"",2014-07-03,Vienna,VA,38.8977,-77.288
95133,10,"",2014-07-03,San Jose,CA,37.3729,-121.856
28227,1000,"",2014-07-03,Mint Hill,NC,35.1936,-80.6846
02210,50,"",2014-07-03,Boston,MA,42.3489,-71.0465
24121,25,"",2014-07-03,Moneta,VA,37.1784,-79.6521
44107,25,"",2014-07-03,Lakewood,OH,41.4847,-81.8018
94607,500,"",2014-07-03,Oakland,CA,37.8071,-122.2851
11215,25,"",2014-07-03,Brooklyn,NY,40.6669,-73.9828
24506,10,"",2014-07-03,Lynchburg,VA,37.3817,-79.161
17601,50,"",2014-07-03,Lancaster,PA,40.0766,-76.3107
02468,25,"",2014-07-03,Waban,MA,42.3271,-71.2315
98116,250,"",2014-07-03,Seattle,WA,47.5746,-122.3934
94608,25,"",2014-07-03,Emeryville,CA,37.8365,-122.2804
52241,50,"",2014-07-03,Coralville,IA,41.6937,-91.5906
60623,50,"",2014-07-03,Chicago,IL,41.849,-87.7157
33138,100,"",2014-07-03,Miami,FL,25.8521,-80.1821
63110,25,"",2014-07-03,Saint Louis,MO,38.6185,-90.2564
14032,100,"",2014-07-03,Clarence Center,NY,43.0362,-78.639
75070,50,"",2014-07-03,Mc Kinney,TX,33.1951,-96.6642
01930,50,"",2014-07-03,Gloucester,MA,42.6208,-70.6721
02113,25,"",2014-07-03,Boston,MA,42.3657,-71.056
75068,50,"",2014-07-03,Little Elm,TX,33.1768,-96.9583
94306,100,"",2014-07-03,Palo Alto,CA,37.418,-122.1274
98122,500,"",2014-07-03,Seattle,WA,47.6116,-122.3056
90068,25,"",2014-07-03,Los Angeles,CA,34.1156,-118.3305
18015,100,"",2014-07-03,Bethlehem,PA,40.6002,-75.3805
90026,100,"",2014-07-03,Los Angeles,CA,34.0766,-118.2646
90807,50,"",2014-07-03,Long Beach,CA,33.8315,-118.1811
55406,10,"",2014-07-03,MINNEAPOLIS,MN,44.9384,-93.2214
94131,50,"",2014-07-03,San Francisco,CA,37.745,-122.4383
97006,25,"",2014-07-03,Beaverton,OR,45.5201,-122.8604
94066,100,"",2014-07-03,San Bruno,CA,37.6247,-122.429
66054,10,"",2014-07-03,Mc Louth,KS,39.1668,-95.2183
06488,25,"",2014-07-03,Southbury,CT,41.4767,-73.2241
20910,100,"",2014-07-03,Silver Spring,MD,38.9982,-77.0338
91030,10,"",2014-07-03,South Pasadena,CA,34.1109,-118.1547
90291,25,"",2014-07-03,Venice,CA,33.9938,-118.4635
45458,10,"",2014-07-03,Dayton,OH,39.6062,-84.1695
20001,10,"",2014-07-03,Washington,DC,38.9122,-77.0177
94303,250,"",2014-07-03,Palo Alto,CA,37.4673,-122.1388
02460,50,"",2014-07-03,Newton,MA,42.352,-71.2084
45255,50,"",2014-07-03,Cincinnati,OH,39.0584,-84.3396
94706,100,"",2014-07-03,Albany,CA,37.89,-122.2954
37013,25,"",2014-07-03,Antioch,TN,36.0595,-86.6592
91354,100,"",2014-07-03,Valencia,CA,34.4466,-118.5374
94133,100,"",2014-07-03,San Francisco,CA,37.8002,-122.4091
46617,250,"",2014-07-03,South Bend,IN,41.685,-86.2351
91106,100,"",2014-07-03,Pasadena,CA,34.1435,-118.1266
53703,50,"",2014-07-03,Madison,WI,43.0775,-89.3831
34712,25,"",2014-07-03,clermont,FL,28.8111,-81.6536
46617,50,"",2014-07-03,South Bend,IN,41.685,-86.2351
72023,25,"",2014-07-03,Cabot,AR,34.9457,-92.0318
20910,25,"",2014-07-03,Silver Spring,MD,38.9982,-77.0338
60625,50,"",2014-07-03,Chicago,IL,41.9703,-87.7042
94403,20,"",2014-07-03,San Mateo,CA,37.5395,-122.2998
29708,10,"",2014-07-03,Fort Mill,SC,35.0502,-80.9908
84095,100,"",2014-07-03,South Jordan,UT,40.5541,-111.9539
78744,100,"",2014-07-03,Austin,TX,30.1876,-97.7472
83837,25,"",2014-07-03,Kellogg,ID,47.5431,-116.1253
68137,5,"",2014-07-03,Omaha,NE,41.2075,-96.1147
32779,10,"",2014-07-03,Longwood,FL,28.7168,-81.4126
97477,25,"",2014-07-03,Springfield,OR,44.0611,-123.0153
08742,100,"",2014-07-03,Point Pleasant Beach,NJ,40.0806,-74.0595
11209,25,"",2014-07-03,Brooklyn,NY,40.6251,-74.0303
20814,100,"",2014-07-03,Bethesda,MD,39.0003,-77.1022
07666,10,"",2014-07-03,Teaneck,NJ,40.8915,-74.0119
33473,10,"",2014-07-03,Boynton Beach,FL,26.5088,-80.1896
94589,25,"",2014-07-03,Vallejo,CA,38.1582,-122.2804
36109,50,"",2014-07-03,Montgomery,AL,32.3834,-86.2434
55428,25,"",2014-07-03,New Hope,MN,45.0632,-93.3811
18436,10,"",2014-07-03,Lake Ariel,PA,41.4395,-75.4313
72034,25,"",2014-07-03,Conway,AR,35.0823,-92.4683
98101,2500,"",2014-07-03,Seattle,WA,47.6114,-122.3305
27713,25,"",2014-07-03,Durham,NC,35.9112,-78.9178
94116,100,"",2014-07-03,San Francisco,CA,37.7441,-122.4863
94066,100,"",2014-07-03,San Bruno,CA,37.6247,-122.429
08108,50,"",2014-07-03,Haddon Township,NJ,39.9157,-75.0634
14607,50,"",2014-07-03,Rochester,NY,43.1501,-77.589
45213,10,"",2014-07-03,Cincinnati,OH,39.1802,-84.4204
94044,25,"",2014-07-03,"Pacifica, CA",CA,37.6196,-122.4816
80108,10,"",2014-07-03,Castle Pines,CO,39.4455,-104.853
78727,25,"",2014-07-03,Austin,TX,30.4254,-97.7195
10009,25,"",2014-07-03,New York City,NY,40.7262,-73.9796
94606,0,"",2014-07-03,Oakland,CA,37.7956,-122.2429
02139,1000,"",2014-07-03,Cambridge,MA,42.3647,-71.1042
92128,50,"",2014-07-03,San Diego,CA,33.0067,-117.069
65806,100,"",2014-07-03,Springfield,MO,37.2031,-93.2971
06085,100,"",2014-07-03,Unionville,CT,41.7477,-72.8874
98221,50,"",2014-07-03,Anacortes,WA,48.5004,-122.6309
32751,50,"",2014-07-03,Maitland,FL,28.6255,-81.3646
08540,50,"",2014-07-03,Princeton,NJ,40.3666,-74.6408
94110,500,"",2014-07-03,San Francisco,CA,37.7509,-122.4153
03060,50,"",2014-07-03,Nashua,NH,42.7564,-71.4667
73086,25,"",2014-07-03,Sulphur,OK,34.5116,-96.9797
94041,25,"",2014-07-03,Mountain View,CA,37.3893,-122.0783
94110,100,"",2014-07-03,San Francisco,CA,37.7509,-122.4153
03885,100,"",2014-07-03,STRATHAM,NH,43.0194,-70.8997
95005,10,"",2014-07-03,Ben Lomond,CA,37.0882,-122.0887
94043,50,"",2014-07-03,Mountain View,CA,37.4056,-122.0775
91307,10,"",2014-07-03,West Hills,CA,34.1963,-118.6389
77345,10,"",2014-07-03,Humble,TX,30.0566,-95.1707
78681,25,"",2014-07-03,Round Rock,TX,30.5084,-97.7062
78745,10,"",2014-07-03,Austin,TX,30.2063,-97.7956
90036,25,"",2014-07-03,Los Angeles,CA,34.0699,-118.3492
93940,50,"",2014-07-03,Monterey,CA,36.5802,-121.8443
98117,25,"",2014-07-03,Seattle,WA,47.6873,-122.3772
30188,50,"",2014-07-03,Woodstock,GA,34.106,-84.5117
94110,100,"",2014-07-03,San Francisco,CA,37.7509,-122.4153
94110,25,"",2014-07-03,San Francisco,CA,37.7509,-122.4153
90041,25,"",2014-07-03,Los Angeles,CA,34.1339,-118.2082
94112,25,"",2014-07-03,San Francisco,CA,37.7195,-122.4411
91789,5000,"",2014-07-03,Walnut,CA,34.0183,-117.8546
93109,25,"",2014-07-03,Santa Barbara,CA,34.4038,-119.7194
61822,25,"",2014-07-03,Champaign,IL,40.1317,-88.2854
97034,25,"",2014-07-03,Lake Oswego,OR,45.4093,-122.6847
05301,100,"",2014-07-03,Brattleboro,VT,42.8574,-72.5933
20646,10,"",2014-07-03,La Plata,MD,38.5257,-76.9865
08083,5,"",2014-07-03,Somerdale,NJ,39.84,-75.0309
07042,10,"",2014-07-03,Montclair,NJ,40.8131,-74.2165
"",50,"",2014-07-03,Bethlehem,PA,,
32720,10,"",2014-07-03,Deland,FL,29.0266,-81.3349
94114,50,"",2014-07-03,San Francisco,CA,37.7587,-122.433
87508,10,"",2014-07-03,Santa Fe,NM,35.5335,-105.926
80026,20,"",2014-07-03,Lafayette,CO,39.998,-105.0963
48864,50,"",2014-07-03,Okemos,MI,42.7053,-84.4187
46220,5,"",2014-07-03,Indianapolis,IN,39.8647,-86.1182
86301,50,"",2014-07-03,Prescott,AZ,34.5917,-112.4265
94558,25,"",2014-07-03,Napa,CA,38.4549,-122.2564
94608,100,"",2014-07-03,Oakland,CA,37.8365,-122.2804
90875,50,"",2014-07-03,sammamish,0,"",""
91354,100,"",2014-07-03,Valencia,CA,34.4466,-118.5374
93109,25,"",2014-07-03,Santa Barbara,CA,34.4038,-119.7194
76049,50,"",2014-07-03,Granbury,TX,32.4488,-97.7285
92706,5,"",2014-07-03,Santa Ana,CA,33.7691,-117.8855
98951,50,"",2014-07-03,Wapato,WA,46.4507,-120.4265
10003,25,"",2014-07-03,New York,NY,40.7313,-73.9892
10023,100,"",2014-07-03,New York City,NY,40.7764,-73.9827
78620,25,"",2014-07-03,Dripping Springs,TX,30.2268,-98.1029
53018,25,"",2014-07-03,Delafield,WI,43.05,-88.3972
59801,25,"",2014-07-03,Missoula,MT,46.8563,-114.0252
98052,50,"",2014-07-03,Redmond,WA,47.6718,-122.1232
30076,100,"",2014-07-03,Roswell,GA,34.0213,-84.3104
97210,3,"",2014-07-03,Portland,OR,45.5303,-122.7033
94114,100,"",2014-07-03,San Francisco,CA,37.7587,-122.433
06419,50,"",2014-07-03,Killingworth,CT,41.3696,-72.5712
94965,20,"",2014-07-03,Sausalito,CA,37.8601,-122.4946
98105,100,"",2014-07-03,Seattle,WA,47.6633,-122.3022
60124,50,"",2014-07-03,Elgin,IL,42.0293,-88.3747
44113,10,"",2014-07-03,Cleveland,OH,41.4816,-81.7018
32601,25,"",2014-07-03,Gainesville,FL,29.6489,-82.325
94115,100,"",2014-07-03,San Francisco,CA,37.7856,-122.4358
93274,10,"",2014-07-03,Tulare,CA,36.2022,-119.338
22306,100,"",2014-07-03,Alexandria,VA,38.7589,-77.0873
02145,100,"",2014-07-03,Somerville,MA,42.3907,-71.0929
20011,20,"",2014-07-03,Washington,DC,38.9518,-77.0203
02144,50,"",2014-07-03,Somerville,MA,42.4003,-71.1221
94110,10,"",2014-07-03,San Francisco,CA,37.7509,-122.4153
88061,100,"",2014-07-03,Silver City,NM,32.79,-108.2749
15232,10,"",2014-07-03,Pittsburgh,PA,40.4525,-79.9319
30087,25,"",2014-07-03,Stone Mountain,GA,33.8105,-84.1361
77573,50,"",2014-07-03,League City,TX,29.5173,-95.0963
12208,25,"",2014-07-03,Albany,NY,42.656,-73.7964
11222,100,"",2014-07-03,Brooklyn,NY,40.7272,-73.9498
90006,25,"",2014-07-03,Los Angeles,CA,34.0493,-118.2917
98103,100,"",2014-07-03,Seattle,WA,47.6734,-122.3426
78749,100,"",2014-07-03,Austin,TX,30.2166,-97.8508
15235,10,"",2014-07-03,Pittsburgh,PA,40.4598,-79.8224
92129,25,"",2014-07-03,San Diego,CA,32.9652,-117.1213
53574,25,"",2014-07-03,New Glarus,WI,42.8143,-89.6437
94131,100,"",2014-07-03,San Francisco,CA,37.745,-122.4383
94546,50,"",2014-07-03,Castro Valley,CA,37.7015,-122.0782
94611,100,"",2014-07-03,Piedmont,CA,37.8471,-122.2223
98661,25,"",2014-07-03,Vanc,WA,45.6418,-122.6251
84065,25,"",2014-07-03,Riverton,UT,40.4954,-111.9444
98115,100,"",2014-07-03,Seattle,WA,47.6849,-122.2968
94939,25,"",2014-07-03,Larkspur,CA,37.9367,-122.5362
16101,10,"",2014-07-03,New Castle,PA,40.9922,-80.3284
80026,100,"",2014-07-03,Lafayette,CO,39.998,-105.0963
93405,25,"",2014-07-03,San Luis Obispo,CA,35.2901,-120.6817
98112,50,"",2014-07-03,Seattle,WA,47.6301,-122.2972
02066,10,"",2014-07-03,Scituate,MA,42.2032,-70.7525
06360,10,"",2014-07-03,Norwich,CT,41.5371,-72.0849
78746,25,"",2014-07-03,Austin,TX,30.2971,-97.8181
92672,50,"",2014-07-03,San Clemente,CA,33.4361,-117.6231
94131,25,"",2014-07-03,San Francisco,CA,37.745,-122.4383
55449,10,"",2014-07-03,Blaine,MN,45.1697,-93.1889
43613,50,"",2014-07-03,Toledo,OH,41.7039,-83.6034
10003,100,"",2014-07-03,New York City,NY,40.7313,-73.9892
78751,250,"",2014-07-03,Austin,TX,30.3093,-97.7242
95570,10,"",2014-07-03,Trinidad,CA,41.0966,-124.1153
94085,100,"",2014-07-03,Sunnyvale,CA,37.3886,-122.0177
97223,25,"",2014-07-03,Portland,OR,45.4403,-122.7793
30144,25,"",2014-07-03,KENNESAW,GA,34.0287,-84.6047
68510,10,"",2014-07-03,Lincoln,NE,40.8063,-96.6545
87113,100,"",2014-07-03,Albuquerque,NM,35.1759,-106.6015
94708,50,"",2014-07-03,Berkeley,CA,37.8918,-122.2604
33143,100,"",2014-07-03,Miami,FL,25.7022,-80.2978
97381,25,"",2014-07-03,Silverton,OR,44.991,-122.7627
95129,1000,"",2014-07-03,San Jose,CA,37.3066,-122.0002
64746,25,"",2014-07-03,Freeman,MO,38.6245,-94.4956
90245,50,"",2014-07-03,EL SEGUNDO,CA,33.9243,-118.4119
49841,25,"",2014-07-03,Gwinn,MI,46.3311,-87.4397
02143,25,"",2014-07-03,Somerville,MA,42.3829,-71.1028
94086,10,"",2014-07-03,Sun,CA,37.3764,-122.0238
02143,100,"",2014-07-03,Somerville,MA,42.3829,-71.1028
02446,50,"",2014-07-03,Brookline,MA,42.3431,-71.123
33183,10,"",2014-07-03,Miami,FL,25.7,-80.413
94402,50,"",2014-07-03,San Mateo,CA,37.5507,-122.3276
05672,50,"",2014-07-03,Stowe,VT,44.4695,-72.6923
94118,100,"",2014-07-03,San Francisco,CA,37.7812,-122.4614
02840,50,"",2014-07-03,Newport,RI,41.4876,-71.3271
"",25,"",2014-07-03,Madison,WI,,
20001,100,"",2014-07-03,Washington,DC,38.9122,-77.0177
80304,50,"",2014-07-03,Boulder,CO,40.0375,-105.2771
92109,25,"",2014-07-03,San Diego,CA,32.7969,-117.2405
90291,10,"",2014-07-03,Venice,CA,33.9938,-118.4635
94062,50,"",2014-07-03,Redwood City,CA,37.4245,-122.296
07306,5,"",2014-07-03,jersey city,NJ,40.7321,-74.066
94608,25,"",2014-07-03,Emeryville,CA,37.8365,-122.2804
07040,100,"",2014-07-03,Maplewood,NJ,40.7279,-74.2656
02459,25,"",2014-07-03,Newton,MA,42.3341,-71.1833
29204,10,"",2014-07-03,Columbia,SC,34.026,-81.0046
02458,100,"",2014-07-03,Newton,MA,42.3528,-71.1875
92706,10,"",2014-07-03,Santa Ana,CA,33.7691,-117.8855
49507,25,"",2014-07-03,Grand Rapids,MI,42.9318,-85.6542
98033,25,"",2014-07-03,Kirkland,WA,47.6786,-122.1894
90926,100,"",2014-07-03,Ellensburg, ,"",""
21044,250,"",2014-07-03,Columbia,MD,39.2141,-76.8788
39154,50,"",2014-07-03,Raymond,MS,32.1961,-90.4753
94121,100,"",2014-07-03,San Francisco,CA,37.7786,-122.4892
11237,10,"",2014-07-03,Brooklyn,NY,40.7006,-73.918
94306,25,"",2014-07-03,Palo Alto,CA,37.418,-122.1274
02829,50,"",2014-07-03,Harmony,RI,41.8793,-71.5894
80110,10,"",2014-07-03,Englewood,CO,39.6463,-105.0092
38103,50,"",2014-07-03,Memphis,TN,35.144,-90.048
94122,100,"",2014-07-03,San Francisco,CA,37.7593,-122.4836
94109,25,"",2014-07-03,San Francisco,CA,37.7917,-122.4186
02135,25,"",2014-07-03,Brighton,MA,42.3478,-71.1566
27403,10,"",2014-07-03,Greensboro,NC,36.0641,-79.8202
33040,10,"",2014-07-03,Key West,FL,24.6557,-81.3824
02140,100,"",2014-07-03,Cambridge,MA,42.3932,-71.1338
97423,10,"",2014-07-03,Coquille,OR,43.1884,-124.2014
78735,25,"",2014-07-03,austin,TX,30.249,-97.8414
70124,50,"",2014-07-03,New Orleans,LA,30.0071,-90.1094
06611,25,"",2014-07-03,Trumbull,CT,41.2564,-73.2111
45220,50,"",2014-07-03,Cincinnati,OH,39.1432,-84.5217
11217,100,"",2014-07-03,Brooklyn,NY,40.6816,-73.9798
78602,25,"",2014-07-03,Bastrop,TX,30.1388,-97.2921
02145,100,"",2014-07-03,Somerville,MA,42.3907,-71.0929
98103,3,"",2014-07-03,Seattle,WA,47.6734,-122.3426
70118,60,"",2014-07-03,New Orleans,LA,29.9504,-90.1236
90034,100,"",2014-07-03,Los Angeles,CA,34.029,-118.4005
18706,10,"",2014-07-03,Wilkes Barre,PA,41.2044,-75.9113
94117,250,"",2014-07-03,San Francisco,CA,37.7712,-122.4413
68502,50,"",2014-07-03,Lincoln,NE,40.7893,-96.6938
78024,25,"",2014-07-03,Hunt,TX,30.0027,-99.4823
78212,100,"",2014-07-03,San Antonio,TX,29.4388,-98.4935
94041,100,"",2014-07-03,Mountain View,CA,37.3893,-122.0783
02134,100,"",2014-07-03,Allston,MA,42.3535,-71.1329
98660,10,"",2014-07-03,Vancouver,WA,45.6418,-122.6801
96753,25,"",2014-07-03,Wailea,HI,20.7441,-156.4475
92408,25,"",2014-07-03,San Bernardino,CA,34.0831,-117.2711
94110,100,"",2014-07-03,San Francisco,CA,37.7509,-122.4153
28025,10,"",2014-07-03,Concord,NC,35.3716,-80.53
94117,10,"",2014-07-03,San Francisco,CA,37.7712,-122.4413
"",10,"",2014-07-03,Lunenburg,NS,,
97124,50,"",2014-07-03,Hillsboro,OR,45.5387,-122.9636
95408,100,"",2014-07-03,Santa Rosa,CA,38.4405,-122.7133
95018,25,"",2014-07-03,Felton,CA,37.0662,-122.0618
95035,5,"",2014-07-03,Milpitas,CA,37.4352,-121.895
00460,25,"",2014-07-03,OSLO, ,"",""
94555,50,"",2014-07-03,Fremont,CA,37.5735,-122.0469
18938,50,"",2014-07-03,New Hope,PA,40.3556,-74.9839
68164,100,"",2014-07-03,Omaha,NE,41.2955,-96.1008
78664,10,"",2014-07-03,Pflugerville,TX,30.5145,-97.668
95070,100,"",2014-07-03,Saratoga,CA,37.2713,-122.0227
98115,10,"",2014-07-03,Seattle,WA,47.6849,-122.2968
78201,10,"",2014-07-03,San Antonio,TX,29.4711,-98.5356
90230,20,"",2014-07-03,Culver City,CA,33.9949,-118.3991
84745,10,"",2014-07-03,La Verkin,UT,37.2316,-113.2446
37846,25,"",2014-07-03,Philadelphia,TN,35.6781,-84.4312
48103,10,"",2014-07-03,Ann Arbor,MI,42.2794,-83.784
94110,5,"",2014-07-03,San Francisco,CA,37.7509,-122.4153
53703,10,"",2014-07-03,Madison,WI,43.0775,-89.3831
11215,25,"",2014-07-03,Brooklyn,NY,40.6669,-73.9828
93003,50,"",2014-07-03,Ventura,CA,34.2846,-119.2222
91106,50,"",2014-07-03,Pasadena,CA,34.1435,-118.1266
92107,10,"",2014-07-03,San Diego,CA,32.7425,-117.2433
03037,10,"",2014-07-03,Deerfield,NH,43.1378,-71.2513
90025,25,"",2014-07-03,Los Angeles,CA,34.0447,-118.4487
10308,100,"",2014-07-03,Staten Island,NY,40.5518,-74.1526
99362,56,"",2014-07-03,Walla Walla,WA,46.0614,-118.3315
43017,50,"",2014-07-03,Dublin,OH,40.1093,-83.1146
85028,100,"",2014-07-03,Phoenix,AZ,33.5851,-112.0087
94103,10,"",2014-07-03,San Francisco,CA,37.7725,-122.4147
13820,10,"",2014-07-03,Oneonta,NY,42.4625,-75.0491
31412,25,"",2014-07-03,Savannah,GA,31.9714,-81.0716
93534,100,"",2014-07-03,Lancaster,CA,34.6909,-118.1491
89121,10,"",2014-07-03,Las Vegas,NV,36.1232,-115.0902
04684,100,"",2014-07-03,Surry,ME,44.4883,-68.5063
12203,25,"",2014-07-03,Albany,NY,42.7003,-73.8575
59911,25,"",2014-07-03,Bigfork,MT,48.1459,-113.9211
98057,100,"",2014-07-03,Renton,WA,47.4714,-122.2203
30101,50,"",2014-07-03,Acworth,GA,34.0756,-84.6477
98103,10,"",2014-07-03,Seattle,WA,47.6734,-122.3426
85282,25,"",2014-07-03,Tempe,AZ,33.3917,-111.9249
11222,10,"",2014-07-03,Brooklyn,NY,40.7272,-73.9498
01773,500,"",2014-07-03,Lincoln,MA,42.4217,-71.3137
98122,128,"",2014-07-03,Seattle,WA,47.6116,-122.3056
19031,100,"",2014-07-03,Flourtown,PA,40.1068,-75.2115
94110,50,"",2014-07-03,San Francisco,CA,37.7509,-122.4153
10024,250,"",2014-07-03,New York City,NY,40.7864,-73.9764
07746,25,"",2014-07-03,Marlboro,NJ,40.3182,-74.2639
11217,25,"",2014-07-03,Brooklyn,NY,40.6816,-73.9798
30309,100,"",2014-07-03,Atlanta,GA,33.7984,-84.3883
84115,10,"",2014-07-03,Salt Lake City,UT,40.7145,-111.8931
83814,50,"",2014-07-03,Coeur d'Alene,ID,47.6928,-116.785
90042,10,"",2014-07-03,Los Angeles,CA,34.1145,-118.1929
90021,100,"",2014-07-03,Los Angeles,CA,34.0333,-118.2447
11238,50,"",2014-07-03,Brooklyn,NY,40.679,-73.9644
02138,10,"",2014-07-03,Cambridge,MA,42.377,-71.1256
94117,50,"",2014-07-03,San Francisco,CA,37.7712,-122.4413
90028,100,"",2014-07-03,Los Angeles,CA,34.1005,-118.3254
08540,50,"",2014-07-03,Princeton,NJ,40.3666,-74.6408
30030,250,"",2014-07-03,Decatur,GA,33.7699,-84.295
54235,10,"",2014-07-03,Sturgeon Bay,WI,44.8438,-87.3753
10003,500,"",2014-07-03,New York City,NY,40.7313,-73.9892
94703,10,"",2014-07-03,Berkeley,CA,37.863,-122.2749
98908,10,"",2014-07-03,Yakima,WA,46.6165,-120.7094
32960,100,"",2014-07-03,Vero Beach,FL,27.633,-80.4031
85379,10,"",2014-07-03,surprise,AZ,33.6021,-112.3736
78727,500,"",2014-07-03,Austin,TX,30.4254,-97.7195
76001,50,"",2014-07-03,Arlington,TX,32.6289,-97.1517
02474,25,"",2014-07-03,Arlington,MA,42.4202,-71.1565
91602,50,"",2014-07-03,North Hollywood,CA,34.151,-118.3663
10920,50,"",2014-07-03,Congers,NY,41.1487,-73.9413
11363,17,"",2014-07-03,Douglaston,NY,40.7722,-73.7454
87106,25,"",2014-07-03,Albuquerque,NM,35.079,-106.6169
98273,25,"",2014-07-03,Mount Vernon,WA,48.4352,-122.2082
94501,25,"",2014-07-03,Alameda,CA,37.7706,-122.2648
97333,10,"",2014-07-03,Corvallis,OR,44.5393,-123.2799
95864,100,"",2014-07-03,Sacramento,CA,38.5878,-121.3769
15219,100,"",2014-07-03,Pittsburgh,PA,40.4423,-79.983
84088,10,"",2014-07-03,West Jordan,UT,40.5959,-111.9644
43017,50,"",2014-07-03,Dublin,OH,40.1093,-83.1146
01970,200,"",2014-07-03,Salem,MA,42.5151,-70.9003
97401,10,"",2014-07-03,Eugene,OR,44.0682,-123.0819
59701,25,"",2014-07-03,Butte,MT,45.9979,-112.5988
89044,10,"",2014-07-03,Henderson,NV,35.9025,-115.1789
21014,10,"",2014-07-03,Bel Air,MD,39.5394,-76.3564
97214,25,"",2014-07-03,Portland,OR,45.5142,-122.6364
30329,25,"",2014-07-03,Atlanta,GA,33.8236,-84.3214
23192,10,"",2014-07-03,Montpelier,VA,37.8177,-77.6924
94040,25,"",2014-07-03,Mountain View,CA,37.3855,-122.088
94402,100,"",2014-07-03,San Mateo,CA,37.5507,-122.3276
10605,50,"",2014-07-03,White Plains,NY,41.0141,-73.7552
97212,50,"",2014-07-03,Portland,OR,45.5441,-122.6423
01923,100,"",2014-07-03,Danvers,MA,42.5694,-70.9425
84604,50,"",2014-07-03,P,UT,40.2607,-111.6549
94301,25,"",2014-07-03,Palo Alto,CA,37.4443,-122.1497
11231,25,"",2014-07-03,Brooklyn,NY,40.6794,-74.0014
77381,50,"",2014-07-03,THE WOODLANDS,TX,30.1716,-95.4985
95124,100,"",2014-07-03,San Jose,CA,37.2563,-121.9229
19406,50,"",2014-07-03,KING OF PRUSSIA,PA,40.0956,-75.3737
93103,50,"",2014-07-03,Santa Barbara,CA,34.4291,-119.6833
85718,250,"",2014-07-03,Tucson,AZ,32.3112,-110.9179
43235,100,"",2014-07-03,Columbus,OH,40.1088,-82.9742
91001,10,"",2014-07-03,Altadena,CA,34.1912,-118.1392
60640,25,"",2014-07-03,Chicago,IL,41.9719,-87.6624
90068,25,"",2014-07-03,Los Angeles,CA,34.1156,-118.3305
06897,25,"",2014-07-03,Wilton,CT,41.2018,-73.4383
60564,25,"",2014-07-03,Nap,IL,41.704,-88.1952
32256,20,"",2014-07-03,Jacksonville,FL,30.2214,-81.5571
91316,25,"",2014-07-03,Los Angeles,CA,34.1655,-118.5175
90026,10,"",2014-07-03,Los Angeles,CA,34.0766,-118.2646
93108,10,"",2014-07-03,Santa Barbara,CA,34.4378,-119.6159
98382,10,"",2014-07-03,Sequim,WA,48.0881,-123.1198
90039,10,"",2014-07-03,Los Angeles,CA,34.1121,-118.2594
22207,50,"",2014-07-03,Arlington,VA,38.9033,-77.1263
95961,10,"",2014-07-03,Plumas Lake,CA,39.0861,-121.5497
94501,100,"",2014-07-03,Alameda,CA,37.7706,-122.2648
98052,25,"",2014-07-03,Redmond,WA,47.6718,-122.1232
21788,50,"",2014-07-03,Thurmont,MD,39.6109,-77.3989
60153,25,"",2014-07-03,Maywood,IL,41.8793,-87.8433
02130,50,"",2014-07-03,Jamaica Plain,MA,42.3126,-71.1115
20850,50,"",2014-07-03,Rockville,MD,39.087,-77.168
23220,10,"",2014-07-03,Richmond,VA,37.5498,-77.4588
90024,50,"",2014-07-03,Los Angeles,CA,34.0637,-118.4408
94044,50,"",2014-07-03,Pacifica,CA,37.6196,-122.4816
98103,10,"",2014-07-03,Seattle,WA,47.6734,-122.3426
87031,10,"",2014-07-03,Los Lunas,NM,34.7806,-106.7115
10018,10,"",2014-07-03,New York City,NY,40.7547,-73.9925
28803,25,"",2014-07-03,Asheville,NC,35.5393,-82.518
80220,50,"",2014-07-03,D,CO,39.7312,-104.9129
02127,100,"",2014-07-03,Boston,MA,42.3347,-71.0375
